Time,DNI,Temp,RH
188550,0,12,27.38
188580,0,12,30.38
188610,0,11,30.38
188640,0,11,30.41
188670,0,11,32.48
188700,0,11,32.65
188730,0,10,32.65
188760,0,10,33.22
188790,0,10,35.51
188820,0,10,36.18
188850,0,9,36.18
188880,0,9,36.84
188910,0,10,34.48
188940,68.02464099,11,32.7
188970,127.4892592,13,28.71
189000,126.268219,15,25.48
189030,113.3124496,16,23.92
189060,99.05757282,18,21.46
189090,83.12407649,19,20.16
189120,80.3971427,20,17.78
189150,68.0292467,20,16.72
189180,60.38665945,21,14.59
189210,51.89682829,22,14.58
189240,61.45336115,23,12.77
189270,56.62401156,23,12.77
189300,55.76287133,24,11.31
189330,54.07186262,24,11.3
189360,58.63252286,25,10.04
189390,61.41796894,25,10.04
189420,45.2890539,25,9.13
189450,50.9733639,25,9.12
189480,67.02040916,25,9.06
189510,76.7186696,25,9.61
189540,91.9439426,25,9.64
189570,105.8722937,24,10.23
189600,103.4026718,24,10.24
189630,120.8958737,23,10.87
189660,144.1204045,22,11.12
189690,153.9705652,20,12.56
189720,149.4574467,19,14.61
189750,40.77080823,18,16.54
189780,0,17,19.55
189810,0,16,20.84
189840,0,15,21.92
189870,0,14,23.37
189900,0,14,23.95
189930,0,13,25.55
189960,0,13,26.25
189990,0,13,28.02
190020,0,13,31.31
190050,0,12,31.32
190080,0,12,39.26
190110,0,11,41.92
190140,0,11,51.16
190170,0,10,54.69
190200,0,10,54.94
190230,0,9,54.95
190260,0,9,52.71
190290,0,8,56.39
190320,0,8,53.06
190350,0,9,49.64
190380,64.10360483,10,42.7
190410,121.0530828,11,39.99
190440,124.8490997,13,33.27
190470,110.5983782,14,31.19
190500,93.70486958,15,25.49
190530,79.4199323,16,23.92
190560,66.48338729,17,20.78
190590,54.98304351,18,19.52
190620,46.25339637,19,16.65
190650,39.70503598,20,16.65
190680,56.22211023,21,14.08
190710,51.36687723,21,13.24
190740,51.49022776,22,11.34
190770,49.79233677,22,11.33
190800,49.35402945,23,9.88
190830,51.14857417,23,9.88
190860,98.03788404,24,9.27
190890,104.7517753,24,9.27
190920,110.8437195,24,8.33
190950,122.6090114,24,8.84
190980,134.9353811,24,8.57
191010,153.0207363,23,9.1
191040,154.8067145,23,8.95
191070,178.7451397,22,9.51
191100,182.821425,22,9.51
191130,200.5148344,20,10.75
191160,163.3299335,18,14.52
191190,47.31167925,17,15.46
191220,0,17,14.93
191250,0,16,15.9
191280,0,16,15.77
191310,0,15,16.8
191340,0,15,16.79
191370,0,14,17.9
191400,0,14,17.68
191430,0,13,18.85
191460,0,13,18.44
191490,0,12,19.68
191520,0,12,19.22
191550,0,12,20.52
191580,0,12,20.22
191610,0,11,20.22
191640,0,11,20.31
191670,0,11,21.7
191700,0,11,22.35
191730,0,10,23.89
191760,0,10,24.93
191790,0,10,23.34
191820,86.75657498,11,24.13
191850,143.3210612,13,21.19
191880,131.2916208,15,20.55
191910,117.8107953,16,19.3
191940,93.30892987,18,18.13
191970,78.68863277,19,17.05
192000,62.55189495,21,14.97
192030,52.92503521,22,14.97
192060,43.11227317,23,13.71
192090,36.50811635,23,12.9
192120,55.98768174,24,11.65
192150,51.10798291,24,11.64
192180,48.21686171,25,10.47
192210,47.51283965,25,10.47
192240,48.07608619,26,9.39
192270,49.88005033,26,9.39
192300,85.78771107,27,8.98
192330,91.53109525,27,8.98
192360,102.6675812,27,8.19
192390,113.4991664,27,8.68
192420,122.925291,27,8.43
192450,140.1652527,26,8.43
192480,147.202391,26,8.24
192510,169.5771806,25,8.74
192540,178.485459,25,9.48
192570,195.9716053,23,10.69
192600,160.9959862,21,15
192630,54.32504367,20,15.95
192660,0,19,14.9
192690,0,19,15.85
192720,0,19,15.74
192750,0,18,15.74
192780,0,18,15.6
192810,0,17,16.61
192840,0,17,16.45
192870,0,17,17.51
192900,0,17,17.5
192930,0,16,17.5
192960,0,16,17.38
192990,0,16,18.51
193020,0,16,18.36
193050,0,15,18.36
193080,0,15,18.13
193110,0,15,18.13
193140,0,15,18
193170,0,15,18
193200,0,15,17.95
193230,0,15,17.95
193260,88.97295876,16,19.01
193290,146.3047453,17,17.84
193320,149.6004973,19,15.8
193350,133.9519057,21,13.97
193380,116.8709881,23,10.81
193410,100.9309791,24,10.19
193440,85.60324818,26,9.8
193470,74.85568255,26,9.24
193500,64.96367729,27,8.79
193530,58.30640974,28,8.78
193560,97.75038411,29,8.38
193590,92.84761437,29,8.38
193620,93.94304217,30,8
193650,93.23362725,30,7.99
193680,313.7989384,31,7.62
193710,335.6126337,31,7.62
193740,109.5387627,31,7.23
193770,115.311543,31,7.22
193800,130.4922046,31,7.17
193830,415.3893342,31,7.58
193860,170.9138599,31,7.49
193890,178.3060183,30,7.49
193920,199.5898715,30,7.36
193950,113.3922003,29,7.79
193980,254.11291,28,8.29
194010,537.3421379,25,9.87
194040,394.4571452,23,12.71
194070,61.76822787,22,13.5
194100,0,22,14.12
194130,0,21,14.12
194160,0,21,13.57
194190,0,20,14.42
194220,0,20,14.7
194250,0,19,15.64
194280,0,18,15.29
194310,0,17,16.28
194340,0,17,16.49
194370,0,16,17.56
194400,0,16,18.3
194430,0,16,19.5
194460,0,16,20.27
194490,0,15,20.27
194520,0,15,20.66
194550,0,15,22.02
194580,0,15,22.06
194610,0,14,22.06
194640,0,14,21.78
194670,0,15,20.43
194700,33.74691608,16,19.76
194730,87.01517094,18,17.43
194760,89.78025997,20,14.73
194790,81.02385488,22,13.05
194820,68.39225866,24,11.25
194850,57.14776548,25,10.6
194880,378.6380271,27,10.05
194910,37.77544523,28,9.48
194940,31.80799519,29,9.27
194970,154.1002551,30,9.27
195000,37.51052373,31,8.85
195030,224.5860546,31,8.85
195060,277.6690345,32,8.31
195090,243.9549509,32,8.31
195120,520.522826,32,7.77
195150,397.3465536,32,7.77
195180,703.2912588,32,7.61
195210,800.0933283,31,8.05
195240,551.3177881,31,7.86
195270,216.2797004,31,8.32
195300,114.901258,31,8.19
195330,512.4431862,30,8.19
195360,226.9692975,30,8.08
195390,171.1903627,29,8.56
195420,184.7041199,29,9.07
195450,442.6275812,27,10.18
195480,351.715054,25,11.49
195510,69.59380045,24,12.94
195540,0,23,14.55
195570,0,22,15.46
195600,0,21,16.25
195630,0,20,17.27
195660,0,20,18.07
195690,0,19,19.21
195720,0,19,21.04
195750,0,18,22.39
195780,0,17,22.72
195810,0,16,24.19
195840,0,16,24.4
195870,0,15,25.99
195900,0,15,26.14
195930,0,15,27.87
195960,0,15,27.97
195990,0,14,27.97
196020,0,14,28.03
196050,0,14,28.04
196080,0,14,28.05
196110,0,15,26.33
196140,69.07643521,16,25.09
196170,121.4628502,18,23.57
196200,694.8352497,20,20.45
196230,108.0287231,22,18.09
196260,391.8739308,24,15.03
196290,425.3397756,25,14.16
196320,431.6568065,27,11.94
196350,446.6847798,27,11.26
196380,255.6456108,28,10.71
196410,382.8899888,29,10.71
196440,496.2684041,30,10.3
196470,480.3235831,30,10.29
196500,552.3950999,31,10.01
196530,598.6770574,31,10
196560,516.2479832,31,9.74
196590,319.0820334,31,9.74
196620,354.0454116,32,9.95
196650,338.8766522,31,9.94
196680,480.1445203,31,10
196710,471.1704385,30,10.58
196740,201.8876408,30,10.54
196770,223.5768917,29,11.16
196800,239.3407873,29,11.2
196830,266.9718009,28,11.86
196860,283.2593843,28,12.84
196890,301.8289997,26,13.61
196920,255.7714718,25,14.93
196950,77.75130892,24,15.84
196980,0,23,17.15
197010,0,23,18.22
197040,0,23,18.47
197070,0,22,18.47
197100,0,22,18.76
197130,0,21,19.93
197160,0,21,19.85
197190,0,20,21.1
197220,0,20,21.06
197250,0,19,22.4
197280,0,19,22.74
197310,0,18,24.19
197340,0,18,25.14
197370,0,18,26.76
197400,0,18,28.79
197430,0,17,28.79
197460,0,17,31.78
197490,0,16,33.85
197520,0,16,37.19
197550,0,16,37.2
197580,279.9625406,17,37.71
197610,578.6577671,18,35.43
197640,733.7696139,19,32.54
197670,718.96852,20,30.61
197700,786.3171646,22,25.3
197730,633.507779,22,23.82
197760,799.6601537,23,20.56
197790,753.5841377,24,20.57
197820,348.4769041,25,18.77
197850,764.6759436,26,17.7
197880,770.024325,27,16.23
197910,420.0604755,27,15.31
197940,413.1214955,28,14.2
197970,429.4001887,28,14.2
198000,299.974639,28,14.33
198030,737.8192903,28,14.33
198060,428.8014267,28,14.6
198090,507.661708,28,14.59
198120,358.9725805,28,14.73
198150,278.0617116,28,14.73
198180,274.8731516,28,14.76
198210,184.7072553,28,15.64
198240,196.7044413,28,15.56
198270,218.7366243,27,16.49
198300,352.7789639,27,16.45
198330,236.9473947,25,18.51
198360,186.6282799,24,19.69
198390,59.18885205,23,20.92
198420,0,22,21.87
198450,0,21,23.26
198480,0,20,22.42
198510,0,19,23.84
198540,0,19,22.83
198570,0,18,24.29
198600,0,18,23.22
198630,0,17,24.71
198660,0,17,25.16
198690,0,16,25.16
198720,0,16,24.9
198750,0,15,26.53
198780,0,15,26.84
198810,0,15,26.84
198840,0,15,27.64
198870,0,14,29.47
198900,0,14,31.38
198930,0,14,33.47
198960,0,14,35.95
198990,0,14,35.96
199020,11.40862671,14,35.69
199050,69.60938007,15,33.49
199080,81.58730588,16,31.02
199110,77.84518124,17,29.14
199140,73.72308714,19,23.93
199170,64.65252867,20,22.51
199200,57.64862594,22,19.76
199230,49.47396382,23,18.6
199260,47.3022498,24,16.95
199290,41.45844775,24,15.97
199320,457.7785819,25,14.69
199350,510.7970032,25,14.68
199380,474.8484739,26,13.53
199410,480.1245819,26,13.53
199440,384.7030172,27,13.42
199470,381.5585355,27,13.41
199500,406.5595033,27,13.61
199530,604.4486821,26,13.6
199560,518.8021405,26,13.81
199590,170.9536739,26,13.8
199620,589.8579237,26,13.9
199650,904.8343856,25,14.74
199680,671.0603457,25,14.58
199710,544.4849245,24,15.47
199740,175.2630938,24,15.07
199770,467.98372,23,16
199800,345.2874804,22,16.43
199830,94.85443397,21,17.45
199860,0,21,17.92
199890,0,20,19.06
199920,0,20,18.73
199950,0,19,19.92
199980,0,18,20.31
200010,0,17,21.62
200040,0,17,22.67
200070,0,16,24.14
200100,0,16,25.2
200130,0,16,26.84
200160,0,16,27.54
200190,0,15,27.54
200220,0,15,27.99
200250,0,14,29.84
200280,0,14,30.01
200310,0,14,32.01
200340,0,14,31.91
200370,0,13,31.91
200400,0,13,31.88
200430,0,14,31.89
200460,296.4199075,15,30.35
200490,586.3266325,16,28.48
200520,585.2920866,17,25.39
200550,211.6605669,18,23.86
200580,249.0927911,20,18.53
200610,510.7747593,21,17.43
200640,54.62276969,22,14.03
200670,45.35469534,23,14.03
200700,39.12201675,24,12.31
200730,32.23782424,24,11.6
200760,50.53146551,25,10.38
200790,45.53343275,26,9.79
200820,36.57628265,27,8.84
200850,34.8504691,27,8.84
200880,29.4333364,28,8.22
200910,31.29997515,28,8.22
200940,53.31983482,29,8.23
200970,58.23775409,29,8.23
201000,59.63336461,29,8.26
201030,67.84647163,28,8.26
201060,69.84208109,28,8.27
201090,80.95838109,27,8.77
201120,88.40857488,27,8.76
201150,103.2167793,26,9.29
201180,114.7119897,25,9.92
201210,123.9388922,23,11.18
201240,103.7511866,22,13.19
201270,30.69707588,20,14.91
201300,0,19,16.64
201330,0,18,17.72
201360,0,18,18.54
201390,0,17,19.74
201420,0,17,21.01
201450,0,16,21.01
201480,0,16,22.78
201510,0,16,24.27
201540,0,16,26.72
201570,0,15,26.71
201600,0,15,28.81
201630,0,15,30.71
201660,0,15,32.86
201690,0,14,32.86
201720,0,14,35.37
201750,0,13,37.72
201780,0,13,40.62
201810,0,13,43.35
201840,0,13,46.57
201870,0,13,43.66
201900,48.00296737,14,43.49
201930,97.8179697,15,40.81
201960,106.8875309,17,35.28
201990,96.41646241,18,33.14
202020,87.42733432,20,24.78
202050,72.87518664,21,23.31
202080,63.58311958,22,19.77
202110,52.22676131,22,18.61
202140,43.93656738,23,16.26
202170,35.01439069,24,15.32
202200,34.28326152,25,13.47
202230,29.27002585,25,13.46
202260,28.30516472,26,11.8
202290,25.57807756,26,11.8
202320,27.16580992,27,10.39
202350,28.04380947,27,10.38
202380,34.08260845,28,9.73
202410,37.02909746,27,9.73
202440,40.46641039,27,9.11
202470,47.74024338,27,9.65
202500,55.8257396,27,9.1
202530,66.07933101,26,9.65
202560,79.74919312,26,9.31
202590,95.93225457,25,9.88
202620,112.1258514,24,9.96
202650,123.8137955,22,11.23
202680,114.0216069,21,12.87
202710,41.66768354,19,14.56
202740,0,18,17.32
202770,0,17,18.44
202800,0,17,20.47
202830,0,16,21.81
202860,0,16,24.2
202890,0,16,25.78
202920,0,16,28.28
202950,0,15,30.14
202980,0,15,31.68
203010,0,14,33.77
203040,0,13,34.73
203070,0,12,37.05
203100,0,12,37.86
203130,0,12,40.42
203160,0,12,41.56
203190,0,11,44.39
203220,0,11,46.93
203250,0,10,46.94
203280,0,10,50.42
203310,0,11,47.2
203340,90.16539688,12,47.4
203370,133.0913607,14,44.43
203400,131.3770349,16,38.38
203430,116.1145807,17,36.03
203460,101.7277399,18,26.52
203490,86.95450764,19,24.93
203520,74.53019849,21,20.32
203550,64.09058245,22,19.12
203580,52.74625757,23,16.44
203610,46.7884591,23,15.47
203640,68.03425044,24,13.71
203670,64.00703928,25,13.7
203700,61.035358,26,12.55
203730,61.30762938,26,12.54
203760,60.90064586,26,11.83
203790,63.79023333,26,11.82
203820,106.8480057,27,12.07
203850,113.8228793,27,12.07
203880,115.3014286,27,12.35
203910,127.6351205,26,12.34
203940,134.8090071,26,12.54
203970,151.1973159,25,13.29
204000,170.0822551,25,14.18
204030,192.6314052,24,15.05
204060,214.5048633,23,14.95
204090,232.6092831,22,16.87
204120,215.1010241,21,18.05
204150,88.71968683,19,19.2
204180,0,18,21
204210,0,17,22.35
204240,0,17,23.92
204270,0,16,25.47
204300,0,16,27.9
204330,0,15,29.72
204360,0,15,33.25
204390,0,14,35.45
204420,0,14,35.89
204450,0,13,38.29
204480,0,13,38.13
204510,0,12,40.71
204540,0,12,40.67
204570,0,11,40.67
204600,0,11,41.21
204630,0,10,44.02
204660,0,10,45.14
204690,0,10,48.25
204720,0,10,49.79
204750,0,11,46.6
204780,126.9154989,12,42.12
204810,182.1543215,13,39.48
204840,183.7638253,15,34.25
204870,165.7565653,17,30.19
204900,146.9949979,19,23.09
204930,129.0134008,20,21.72
204960,117.4645177,22,18.06
204990,103.9465712,22,16.99
205020,95.55143666,23,14.92
205050,86.56033577,24,14.06
205080,86.78470754,25,12.62
205110,81.74472476,25,12.61
205140,82.76709538,26,11.57
205170,81.03934158,26,11.56
205200,77.63804702,27,10.75
205230,79.53943605,27,10.74
205260,73.61620228,28,10.63
205290,78.61926049,28,10.63
205320,81.13856322,28,10.52
205350,90.53122692,27,10.52
205380,99.79198353,27,10.42
205410,113.312408,26,11.05
205440,128.4078061,26,11.04
205470,147.3142757,25,11.71
205500,161.8491958,25,12.68
205530,176.3261784,23,14.29
205560,154.9917765,22,15.96
205590,67.80948152,20,18.05
205620,0,19,20.16
205650,0,18,21.46
205680,0,18,22.14
205710,0,17,22.14
205740,0,17,22.72
205770,0,16,24.2
205800,0,16,25.05
205830,0,15,26.69
205860,0,15,27.89
205890,0,14,29.73
205920,0,14,31.14
205950,0,13,33.21
205980,0,13,34.55
206010,0,13,36.87
206040,0,13,38.03
206070,0,13,38.03
206100,0,13,39.28
206130,0,13,39.28
206160,0,13,40.7
206190,0,13,38.14
206220,159.2620497,14,37.05
206250,215.0139389,15,34.76
206280,312.0509678,17,33.92
206310,114.343993,18,31.85
206340,99.23006622,19,26.58
206370,85.05252671,20,25
206400,67.38657699,22,21.7
206430,414.7951318,22,20.42
206460,515.3524474,23,18.36
206490,290.3303213,24,17.29
206520,309.5349029,25,15.75
206550,529.4833289,25,15.75
206580,582.5006047,26,14.39
206610,419.773426,26,14.38
206640,538.3782109,27,13.16
206670,382.2916014,27,13.15
206700,582.3873679,28,12.77
206730,318.4183958,28,12.77
206760,68.9779518,28,12.34
206790,76.42867989,27,12.33
206820,81.77476152,27,11.98
206850,93.42467119,26,12.7
206880,100.7258833,26,12.42
206910,115.9809013,25,13.17
206940,121.1590068,25,12.93
206970,130.9652777,23,14.57
207000,104.6962452,22,15.51
207030,35.89671083,20,17.51
207060,0,19,18.85
207090,0,18,20.06
207120,0,18,21.74
207150,0,17,21.75
207180,0,17,22.76
207210,0,16,24.24
207240,0,16,25.97
207270,0,15,27.66
207300,0,15,30.35
207330,0,14,32.34
207360,0,14,38.5
207390,0,13,41.08
207420,0,13,46.03
207450,0,12,49.15
207480,0,12,54.51
207510,0,11,58.24
207540,0,11,63.07
207570,0,10,63.08
207600,0,10,66.09
207630,0,11,61.89
207660,42.21410387,12,59.01
207690,88.67689148,14,55.32
207720,91.24137472,16,44.56
207750,82.87837656,17,41.83
207780,70.43387124,19,31.07
207810,60.07252825,20,29.21
207840,49.29686488,21,23.3
207870,40.63666025,22,21.93
207900,34.14962605,23,19
207930,28.09871067,24,17.9
207960,30.28510113,25,15.77
207990,27.22309337,25,15.77
208020,26.23610878,26,14.18
208050,24.51008951,26,14.18
208080,24.12132986,27,12.94
208110,26.04690785,27,12.94
208140,38.16166695,28,11.83
208170,42.22043404,28,11.82
208200,50.81972582,28,11.51
208230,58.32759016,28,12.19
208260,66.75742714,28,11.9
208290,77.53416324,27,11.9
208320,87.03651704,27,11.53
208350,101.631311,26,12.23
208380,114.4344464,26,12.67
208410,122.5273577,24,14.26
208440,106.2168518,22,15.32
208470,34.94442309,20,17.3
208500,0,19,18.9
208530,0,18,20.12
208560,0,18,20.82
208590,0,17,22.16
208620,0,17,24.27
208650,0,16,25.85
208680,0,16,29.28
208710,0,15,31.2
208740,0,15,34.73
208770,0,14,37.02
208800,0,14,42.56
208830,0,13,45.41
208860,0,13,47.67
208890,0,12,50.9
208920,0,12,52.38
208950,0,11,52.39
208980,0,11,53.05
209010,0,11,56.67
209040,0,11,56.9
209070,0,12,53.28
209100,16.78082941,13,46.69
209130,62.14946608,14,43.79
209160,67.33780962,16,36.8
209190,60.36116569,18,32.47
209220,47.60730797,20,22.72
209250,38.07403014,21,21.38
209280,29.19585789,23,16.44
209310,21.47154378,24,15.48
209340,14.94330165,25,12.96
209370,9.865792575,25,12.21
209400,30.03556153,26,10.65
209430,25.96425435,26,10.65
209460,20.97382528,27,9.59
209490,20.2495338,27,9.59
209520,18.86759114,28,8.78
209550,20.8055287,28,8.78
209580,18.93925845,28,8.57
209610,23.02551907,28,8.57
209640,25.6640115,28,8.37
209670,32.22806337,28,8.37
209700,37.74006151,28,8.2
209730,47.64093726,27,8.69
209760,56.33973449,27,8.51
209790,67.26553152,26,9.03
209820,76.67566364,25,9.45
209850,81.01318646,23,10.64
209880,61.5560653,22,12.42
209910,-0.08086725,20,14.04
209940,0,19,15.59
209970,0,18,16.6
210000,0,18,17.37
210030,0,17,18.51
210060,0,17,19.72
210090,0,16,21.02
210120,0,16,23.11
210150,0,15,23.11
210180,0,15,25.86
210210,0,14,27.57
210240,0,14,30.43
210270,0,14,30.43
210300,0,14,32.43
210330,0,14,34.59
210360,0,14,35.37
210390,0,13,35.37
210420,0,13,35.19
210450,0,13,37.55
210480,0,13,37.53
210510,12.35387333,14,35.18
210540,74.97136365,15,33.83
210570,117.4375674,16,29.79
210600,119.3428889,18,25.93
210630,106.7937455,20,24.37
210660,94.75123829,22,19.16
210690,81.05763755,23,18.03
210720,69.08401955,24,15.67
210750,58.30016002,24,14.77
210780,49.73379564,25,12.99
210810,42.63184924,25,12.98
210840,57.78653734,26,11.52
210870,52.70704268,26,11.52
210900,47.7139667,27,10.26
210930,45.99195561,27,10.26
210960,43.61717714,28,9.21
210990,45.56763252,28,9.21
211020,95.7202969,28,8.78
211050,101.8337901,28,8.78
211080,109.5109308,29,8.5
211110,120.1302014,28,8.5
211140,132.7227427,28,8.35
211170,148.7450445,27,8.85
211200,168.6355628,27,8.8
211230,191.8835933,26,9.33
211260,213.8828143,26,9.38
211290,233.4235367,24,10.55
211320,456.7164135,23,12.26
211350,166.7908056,22,13.84
211380,0,21,14.52
211410,0,20,15.44
211440,0,20,15.36
211470,0,19,16.35
211500,0,19,16.56
211530,0,18,17.63
211560,0,18,18.49
211590,0,17,19.69
211620,0,17,22.14
211650,0,16,22.14
211680,0,16,26.23
211710,0,16,27.94
211740,0,16,32.85
211770,0,15,35.02
211800,0,15,38.79
211830,0,14,38.8
211860,0,14,40.77
211890,0,14,40.78
211920,0,14,41.65
211950,13.99736866,15,39.08
211980,117.7946836,17,36.99
212010,164.546721,18,32.64
212040,166.2590791,20,28.77
212070,151.1774333,22,25.48
212100,123.8664881,25,19.9
212130,109.0239338,26,18.76
212160,96.96179849,28,14.5
212190,86.12287554,28,13.68
212220,75.5214206,29,12.3
212250,68.39715541,30,12.3
212280,92.53827526,31,11.46
212310,87.45168323,31,10.83
212340,84.45674005,32,10.3
212370,82.73754656,32,10.29
212400,80.37026545,33,10.45
212430,82.33338344,33,10.44
212460,37.50493266,33,10.03
212490,41.64538269,33,10.02
212520,45.36060281,33,10.21
212550,52.03410375,33,10.79
212580,59.70554782,33,10.87
212610,68.84653733,32,11.5
212640,75.92403357,32,11.44
212670,86.48553581,31,12.11
212700,95.05607017,30,11.92
212730,98.75920002,28,13.37
212760,84.70049806,27,14
212790,16.53278639,26,15.74
212820,0,25,16.65
212850,0,24,16.65
212880,0,24,17.26
212910,0,23,18.32
212940,0,23,20.06
212970,0,22,21.3
213000,0,22,24.03
213030,0,21,25.52
213060,0,21,29.96
213090,0,20,31.86
213120,0,20,34.24
213150,0,19,36.42
213180,0,18,38.05
213210,0,17,40.5
213240,0,17,41.94
213270,0,17,44.67
213300,0,17,46.33
213330,0,16,46.33
213360,0,16,47.84
213390,15.67964171,17,44.93
213420,53.25949458,18,43.62
213450,101.4820738,19,41
213480,121.0886937,21,41.78
213510,113.513475,22,39.3
213540,108.9538441,23,34.45
213570,96.97347768,24,32.45
213600,95.8296265,26,26.98
213630,86.9400443,26,26.98
213660,320.3064791,27,23.9
213690,582.1619775,27,23.89
213720,562.2910148,27,22.28
213750,664.1983945,27,22.28
213780,787.2023467,27,22.49
213810,652.4864932,27,22.48
213840,512.1270291,28,22.7
213870,589.1029415,28,22.69
213900,570.2933126,28,21.49
213930,246.4604297,28,21.47
213960,226.2131445,28,21.42
213990,240.9398696,28,22.69
214020,226.6885554,28,23.04
214050,247.9454723,27,24.42
214080,228.2051868,27,25.06
214110,253.071414,26,26.58
214140,242.1956281,25,27.37
214170,260.0210023,23,30.83
214200,232.5110112,22,33.87
214230,123.1216864,21,38.25
214260,0,20,42.34
214290,0,19,45.05
214320,0,18,46.71
214350,0,17,49.71
214380,0,17,50.95
214410,0,16,54.24
214440,0,16,54.87
214470,0,16,58.45
214500,0,16,58.74
214530,0,15,62.6
214560,0,15,62.73
214590,0,14,62.73
214620,0,14,62.84
214650,0,13,67.03
