"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Dec 2, 02:00 pm",106711,1779.76,0.8
"Dec 2, 03:00 pm",110117,1963.11,0.8
"Dec 2, 04:00 pm",117321,1724.05,0.8
"Dec 2, 05:00 pm",118196,1485,0.8
"Dec 2, 06:00 pm",118191,1245.97,0.8
"Dec 2, 07:00 pm",118186,1006.96,0.8
"Dec 2, 08:00 pm",118467,767.99,0.8
"Dec 2, 09:00 pm",118667,529.064,0.8
"Dec 2, 10:00 pm",118864,290.219,0.8
"Dec 2, 11:00 pm",119009,51.5512,0.8
"Dec 3, 12:00 am",28086,0,0.7
"Dec 3, 01:00 am",-618.288,0,0.7
"Dec 3, 02:00 am",-618.288,0,0.7
"Dec 3, 03:00 am",-618.288,0,0.7
"Dec 3, 04:00 am",-618.288,0,0.7
"Dec 3, 05:00 am",-618.288,0,0.7
"Dec 3, 06:00 am",-618.288,0,0.8
"Dec 3, 07:00 am",-618.288,0,0.8
"Dec 3, 08:00 am",-5285.87,15.262,1.1
"Dec 3, 09:00 am",102394,23.2156,1.1
"Dec 3, 10:00 am",111110,175.85,1.1
"Dec 3, 11:00 am",106273,503.508,1.1
"Dec 3, 12:00 pm",105547,840.151,1.1
"Dec 3, 01:00 pm",106437,1150.51,1.1
"Dec 3, 02:00 pm",108097,1402.62,1.1
"Dec 3, 03:00 pm",111134,1529.28,1.1
"Dec 3, 04:00 pm",117303,1290.26,1.1
"Dec 3, 05:00 pm",118177,1051.27,1.1
"Dec 3, 06:00 pm",118458,812.297,1.1
"Dec 3, 07:00 pm",118451,573.375,1.1
"Dec 3, 08:00 pm",118441,334.529,1.1
"Dec 3, 09:00 pm",118635,95.8315,0.8
"Dec 3, 10:00 pm",52328.5,0,0.8
"Dec 3, 11:00 pm",-618.288,0,0.8
"Dec 4, 12:00 am",-618.288,0,0.7
"Dec 4, 01:00 am",-618.288,0,0.7
"Dec 4, 02:00 am",-618.288,0,0.7
"Dec 4, 03:00 am",-618.288,0,0.7
"Dec 4, 04:00 am",-618.288,0,0.7
"Dec 4, 05:00 am",-618.288,0,0.7
"Dec 4, 06:00 am",-618.288,0,0.8
"Dec 4, 07:00 am",-618.288,0,0.8
"Dec 4, 08:00 am",-1817.07,0,1.1
"Dec 4, 09:00 am",-2482.29,0,1.1
"Dec 4, 10:00 am",39895.3,288.841,1.1
"Dec 4, 11:00 am",105208,617.766,1.1
"Dec 4, 12:00 pm",104188,959.884,1.1
"Dec 4, 01:00 pm",104232,1283.83,1.1
"Dec 4, 02:00 pm",111369,1199.43,1.1
"Dec 4, 03:00 pm",108846,1363.56,1.1
"Dec 4, 04:00 pm",113294,1296.74,1.1
"Dec 4, 05:00 pm",117285,1057.76,1.1
"Dec 4, 06:00 pm",118158,818.813,1.1
"Dec 4, 07:00 pm",118438,579.905,1.1
"Dec 4, 08:00 pm",118636,341.069,1.1
"Dec 4, 09:00 pm",118622,102.382,0.8
"Dec 4, 10:00 pm",55837.7,0,0.8
"Dec 4, 11:00 pm",-618.288,0,0.8
"Dec 5, 12:00 am",-618.288,0,0.7
"Dec 5, 01:00 am",-618.288,0,0.7
"Dec 5, 02:00 am",-618.288,0,0.7
"Dec 5, 03:00 am",-618.288,0,0.7
"Dec 5, 04:00 am",-618.288,0,0.7
"Dec 5, 05:00 am",-618.288,0,0.7
"Dec 5, 06:00 am",-618.288,0,0.8
"Dec 5, 07:00 am",-618.288,0,0.8
"Dec 5, 08:00 am",-618.288,0,1.1
"Dec 5, 09:00 am",7846.12,134.103,1.1
"Dec 5, 10:00 am",111932,110.224,1.1
"Dec 5, 11:00 am",104457,441.977,1.1
"Dec 5, 12:00 pm",103573,784.248,1.1
"Dec 5, 01:00 pm",103562,1107.3,1.1
"Dec 5, 02:00 pm",105522,1389.42,1.1
"Dec 5, 03:00 pm",108874,1552.1,1.1
"Dec 5, 04:00 pm",113323,1481.24,1.1
"Dec 5, 05:00 pm",117294,1242.24,1.1
"Dec 5, 06:00 pm",117834,1003.26,1.1
"Dec 5, 07:00 pm",118162,764.316,1.1
"Dec 5, 08:00 pm",118441,525.416,1.1
"Dec 5, 09:00 pm",118431,286.602,0.8
"Dec 5, 10:00 pm",118624,47.9656,0.8
"Dec 5, 11:00 pm",26141.6,0,0.8
"Dec 6, 12:00 am",-618.288,0,0.7
"Dec 6, 01:00 am",-618.288,0,0.7
"Dec 6, 02:00 am",-618.288,0,0.7
"Dec 6, 03:00 am",-618.288,0,0.7
"Dec 6, 04:00 am",-618.288,0,0.7
"Dec 6, 05:00 am",-618.288,0,0.7
"Dec 6, 06:00 am",-618.288,0,0.8
"Dec 6, 07:00 am",-618.288,0,0.8
"Dec 6, 08:00 am",-1819.16,0,1.1
"Dec 6, 09:00 am",-2668.45,0,1.1
"Dec 6, 10:00 am",21977.7,0,1.1
"Dec 6, 11:00 am",111326,79.8729,1.1
"Dec 6, 12:00 pm",104696,420.791,1.1
"Dec 6, 01:00 pm",110871,493.859,1.1
"Dec 6, 02:00 pm",115789,255.185,1.1
"Dec 6, 03:00 pm",114772,16.7116,1.1
"Dec 6, 04:00 pm",8414.85,0,1.1
"Dec 6, 05:00 pm",-618.288,0,1.1
"Dec 6, 06:00 pm",-618.288,0,1.1
"Dec 6, 07:00 pm",-618.288,0,1.1
"Dec 6, 08:00 pm",-618.288,0,1.1
"Dec 6, 09:00 pm",-618.288,0,0.8
"Dec 6, 10:00 pm",-618.288,0,0.8
"Dec 6, 11:00 pm",-618.288,0,0.8
"Dec 7, 12:00 am",-618.288,0,0.7
"Dec 7, 01:00 am",-618.288,0,0.7
"Dec 7, 02:00 am",-618.288,0,0.7
"Dec 7, 03:00 am",-618.288,0,0.7
"Dec 7, 04:00 am",-618.288,0,0.7
"Dec 7, 05:00 am",-618.288,0,0.7
"Dec 7, 06:00 am",-618.288,0,0.8
"Dec 7, 07:00 am",-618.288,0,0.8
"Dec 7, 08:00 am",-5158.84,10.7081,1.1
"Dec 7, 09:00 am",96927.1,221.346,1.1
"Dec 7, 10:00 am",107790,529.199,1.1
"Dec 7, 11:00 am",106040,877.597,1.1
"Dec 7, 12:00 pm",105232,1235.9,1.1
"Dec 7, 01:00 pm",105494,1574.6,1.1
"Dec 7, 02:00 pm",107457,1850.79,1.1
"Dec 7, 03:00 pm",110637,2006.59,1.1
"Dec 7, 04:00 pm",114677,1931.2,1.1
"Dec 7, 05:00 pm",118443,1692.17,1.1
"Dec 7, 06:00 pm",118650,1453.17,1.1
"Dec 7, 07:00 pm",118645,1214.18,1.1
"Dec 7, 08:00 pm",118847,975.217,1.1
"Dec 7, 09:00 pm",119001,736.287,0.8
"Dec 7, 10:00 pm",119099,497.409,0.8
"Dec 7, 11:00 pm",119253,258.619,0.8
"Dec 8, 12:00 am",119261,20.0337,0.7
"Dec 8, 01:00 am",10196.3,0,0.7
"Dec 8, 02:00 am",-618.288,0,0.7
"Dec 8, 03:00 am",-618.288,0,0.7
"Dec 8, 04:00 am",-618.288,0,0.7
"Dec 8, 05:00 am",-618.288,0,0.7
"Dec 8, 06:00 am",-618.288,0,0.8
"Dec 8, 07:00 am",-618.288,0,0.8
"Dec 8, 08:00 am",-5096.54,8.51792,0.8
"Dec 8, 09:00 am",95214,223.929,0.8
"Dec 8, 10:00 am",108242,539.735,0.8
"Dec 8, 11:00 am",105617,911.104,0.8
"Dec 8, 12:00 pm",104805,1292.28,0.8
"Dec 8, 01:00 pm",105122,1654.05,0.8
"Dec 8, 02:00 pm",107684,1954.64,0.8
"Dec 8, 03:00 pm",111124,2132.5,0.8
"Dec 8, 04:00 pm",115100,2071.96,0.8
"Dec 8, 05:00 pm",118691,1832.88,0.8
"Dec 8, 06:00 pm",118898,1593.81,0.8
"Dec 8, 07:00 pm",118894,1354.77,0.8
"Dec 8, 08:00 pm",119049,1115.74,0.8
"Dec 8, 09:00 pm",119149,876.735,0.8
"Dec 8, 10:00 pm",119248,637.773,0.8
"Dec 8, 11:00 pm",119332,398.874,0.8
"Dec 9, 12:00 am",119350,160.098,0.7
"Dec 9, 01:00 am",84915.4,0,0.7
"Dec 9, 02:00 am",-618.288,0,0.7
"Dec 9, 03:00 am",-618.288,0,0.7
"Dec 9, 04:00 am",-618.288,0,0.7
"Dec 9, 05:00 am",-618.288,0,0.7
"Dec 9, 06:00 am",-618.288,0,0.8
"Dec 9, 07:00 am",-618.288,0,0.8
"Dec 9, 08:00 am",-4961.36,3.94197,0.8
"Dec 9, 09:00 am",92183.1,205.375,0.8
"Dec 9, 10:00 am",108994,506.498,0.8
"Dec 9, 11:00 am",106774,856.374,0.8
"Dec 9, 12:00 pm",106005,1218.34,0.8
"Dec 9, 01:00 pm",106773,1559.69,0.8
"Dec 9, 02:00 pm",108228,1841.79,0.8
"Dec 9, 03:00 pm",111715,2005.92,0.8
"Dec 9, 04:00 pm",118489,1766.84,0.8
"Dec 9, 05:00 pm",119170,1527.76,0.8
"Dec 9, 06:00 pm",119271,1288.7,0.8
"Dec 9, 07:00 pm",119328,1049.66,0.8
"Dec 9, 08:00 pm",119353,810.658,0.8
"Dec 9, 09:00 pm",119376,571.698,0.8
"Dec 9, 10:00 pm",119375,332.816,0.8
"Dec 9, 11:00 pm",119361,94.0863,0.8
"Dec 10, 12:00 am",50637.3,0,0.7
"Dec 10, 01:00 am",-618.288,0,0.7
"Dec 10, 02:00 am",-618.288,0,0.7
"Dec 10, 03:00 am",-618.288,0,0.7
"Dec 10, 04:00 am",-618.288,0,0.7
"Dec 10, 05:00 am",-618.288,0,0.7
"Dec 10, 06:00 am",-618.288,0,0.8
"Dec 10, 07:00 am",-618.288,0,0.8
"Dec 10, 08:00 am",-5574.79,26.8823,1.1
"Dec 10, 09:00 am",104589,284.513,1.1
"Dec 10, 10:00 am",107774,641.033,1.1
"Dec 10, 11:00 am",106265,1029.56,1.1
"Dec 10, 12:00 pm",105479,1431.7,1.1
"Dec 10, 01:00 pm",106005,1817.31,1.1
"Dec 10, 02:00 pm",108370,2130.97,1.1
"Dec 10, 03:00 pm",111752,2324.58,1.1
"Dec 10, 04:00 pm",115646,2279.65,1.1
"Dec 10, 05:00 pm",119163,2040.54,1.1
"Dec 10, 06:00 pm",119371,1801.44,1.1
"Dec 10, 07:00 pm",119367,1562.36,1.1
"Dec 10, 08:00 pm",119393,1323.3,1.1
"Dec 10, 09:00 pm",119398,1084.25,0.8
"Dec 10, 10:00 pm",119391,845.242,0.8
"Dec 10, 11:00 pm",119384,606.273,0.8
"Dec 11, 12:00 am",119374,367.377,0.7
"Dec 11, 01:00 am",119361,128.618,0.7
"Dec 11, 02:00 am",68960.6,0,0.7
"Dec 11, 03:00 am",-618.288,0,0.7
"Dec 11, 04:00 am",-618.288,0,0.7
"Dec 11, 05:00 am",-618.288,0,0.7
"Dec 11, 06:00 am",-618.288,0,0.8
"Dec 11, 07:00 am",-618.288,0,0.8
"Dec 11, 08:00 am",-5398.79,19.8107,1.1
"Dec 11, 09:00 am",101623,267.157,1.1
"Dec 11, 10:00 am",107835,615.333,1.1
"Dec 11, 11:00 am",106885,978.752,1.1
"Dec 11, 12:00 pm",106050,1356.33,1.1
"Dec 11, 01:00 pm",106431,1716.03,1.1
"Dec 11, 02:00 pm",108160,2025.88,1.1
"Dec 11, 03:00 pm",111537,2216.17,1.1
"Dec 11, 04:00 pm",118705,1977.07,1.1
"Dec 11, 05:00 pm",119285,1737.97,1.1
"Dec 11, 06:00 pm",119281,1498.88,1.1
"Dec 11, 07:00 pm",119276,1259.82,1.1
"Dec 11, 08:00 pm",119364,1020.78,1.1
"Dec 11, 09:00 pm",119398,781.768,0.8
"Dec 11, 10:00 pm",119390,542.807,0.8
"Dec 11, 11:00 pm",119380,303.929,0.8
"Dec 12, 12:00 am",119365,65.2238,0.7
"Dec 12, 01:00 am",34641,0,0.7
"Dec 12, 02:00 am",-618.288,0,0.7
"Dec 12, 03:00 am",-618.288,0,0.7
"Dec 12, 04:00 am",-618.288,0,0.7
"Dec 12, 05:00 am",-618.288,0,0.7
"Dec 12, 06:00 am",-618.288,0,0.8
"Dec 12, 07:00 am",-618.288,0,0.8
"Dec 12, 08:00 am",-5164.89,10.8417,1.1
"Dec 12, 09:00 am",96913.2,240.901,1.1
"Dec 12, 10:00 am",115316,182.718,1.1
"Dec 12, 11:00 am",113269,270.495,1.1
"Dec 12, 12:00 pm",106116,636.901,1.1
"Dec 12, 01:00 pm",106673,980.692,1.1
"Dec 12, 02:00 pm",108561,1266.07,1.1
"Dec 12, 03:00 pm",111723,1429.72,1.1
"Dec 12, 04:00 pm",115167,1359.01,1.1
"Dec 12, 05:00 pm",118676,1119.99,1.1
"Dec 12, 06:00 pm",119147,880.988,1.1
"Dec 12, 07:00 pm",119308,642.025,1.1
"Dec 12, 08:00 pm",119299,403.128,1.1
"Dec 12, 09:00 pm",119317,164.353,0.8
"Dec 12, 10:00 pm",86988.4,0,0.8
"Dec 12, 11:00 pm",-618.288,0,0.8
"Dec 13, 12:00 am",-618.288,0,0.7
"Dec 13, 01:00 am",-618.288,0,0.7
"Dec 13, 02:00 am",-618.288,0,0.7
"Dec 13, 03:00 am",-618.288,0,0.7
"Dec 13, 04:00 am",-618.288,0,0.7
"Dec 13, 05:00 am",-618.288,0,0.7
"Dec 13, 06:00 am",-618.288,0,0.8
"Dec 13, 07:00 am",-618.288,0,0.8
"Dec 13, 08:00 am",-4457.65,0,1.1
"Dec 13, 09:00 am",-829.248,0,1.1
"Dec 13, 10:00 am",-4174.32,0,1.1
"Dec 13, 11:00 am",58655.2,59.3314,1.1
"Dec 13, 12:00 pm",32183.6,0,1.1
"Dec 13, 01:00 pm",-1819.19,0,1.1
"Dec 13, 02:00 pm",-1497.59,0,1.1
"Dec 13, 03:00 pm",-829.248,0,1.1
"Dec 13, 04:00 pm",-618.288,0,1.1
"Dec 13, 05:00 pm",-618.288,0,1.1
"Dec 13, 06:00 pm",-618.288,0,1.1
"Dec 13, 07:00 pm",-618.288,0,1.1
"Dec 13, 08:00 pm",-618.288,0,1.1
"Dec 13, 09:00 pm",-618.288,0,0.8
"Dec 13, 10:00 pm",-618.288,0,0.8
"Dec 13, 11:00 pm",-618.288,0,0.8
"Dec 14, 12:00 am",-618.288,0,0.7
"Dec 14, 01:00 am",-618.288,0,0.7
"Dec 14, 02:00 am",-618.288,0,0.7
"Dec 14, 03:00 am",-618.288,0,0.7
"Dec 14, 04:00 am",-618.288,0,0.7
"Dec 14, 05:00 am",-618.288,0,0.7
"Dec 14, 06:00 am",-618.288,0,0.8
"Dec 14, 07:00 am",-618.288,0,0.8
"Dec 14, 08:00 am",-4711.74,0,1.1
"Dec 14, 09:00 am",-829.248,0,1.1
"Dec 14, 10:00 am",13196.1,203.977,1.1
"Dec 14, 11:00 am",108589,536.938,1.1
"Dec 14, 12:00 pm",107957,887.902,1.1
"Dec 14, 01:00 pm",108534,1223.97,1.1
"Dec 14, 02:00 pm",118792,985.111,1.1
"Dec 14, 03:00 pm",113135,964.319,1.1
"Dec 14, 04:00 pm",118993,725.477,1.1
"Dec 14, 05:00 pm",119232,486.689,1.1
"Dec 14, 06:00 pm",119217,247.997,1.1
"Dec 14, 07:00 pm",119195,9.52288,1.1
"Dec 14, 08:00 pm",-618.288,9.49614,1.1
"Dec 14, 09:00 pm",-618.288,9.46942,0.8
"Dec 14, 10:00 pm",-618.288,9.44273,0.8
"Dec 14, 11:00 pm",-618.288,9.41608,0.8
"Dec 15, 12:00 am",-618.288,9.38945,0.7
"Dec 15, 01:00 am",-618.288,9.3628,0.7
"Dec 15, 02:00 am",-618.288,9.33618,0.7
"Dec 15, 03:00 am",-618.288,9.30959,0.7
"Dec 15, 04:00 am",-618.288,9.28303,0.7
"Dec 15, 05:00 am",-618.288,9.2565,0.7
"Dec 15, 06:00 am",-618.288,9.22994,0.8
"Dec 15, 07:00 am",-618.288,9.20347,0.8
"Dec 15, 08:00 am",-618.288,9.17707,0.8
"Dec 15, 09:00 am",-618.288,9.15075,0.8
"Dec 15, 10:00 am",-618.288,9.12451,0.8
"Dec 15, 11:00 am",-618.288,9.09835,0.8
"Dec 15, 12:00 pm",-618.288,9.07222,0.8
"Dec 15, 01:00 pm",-618.288,9.04611,0.8
"Dec 15, 02:00 pm",-618.288,9.02003,0.8
"Dec 15, 03:00 pm",-618.288,8.99394,0.8
"Dec 15, 04:00 pm",-618.288,8.96782,0.8
"Dec 15, 05:00 pm",-618.288,8.94173,0.8
"Dec 15, 06:00 pm",-618.288,8.91562,0.8
"Dec 15, 07:00 pm",-618.288,8.88954,0.8
"Dec 15, 08:00 pm",-618.288,8.86349,0.8
"Dec 15, 09:00 pm",-618.288,8.83747,0.8
"Dec 15, 10:00 pm",-618.288,8.81142,0.8
"Dec 15, 11:00 pm",-618.288,8.78541,0.8
"Dec 16, 12:00 am",-618.288,8.75937,0.7
"Dec 16, 01:00 am",-618.288,8.73336,0.7
"Dec 16, 02:00 am",-618.288,8.70738,0.7
"Dec 16, 03:00 am",-618.288,8.68143,0.7
"Dec 16, 04:00 am",-618.288,8.65546,0.7
"Dec 16, 05:00 am",-618.288,8.62952,0.7
"Dec 16, 06:00 am",-618.288,8.60356,0.8
