"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Nov 19, 05:00 pm",116167,2232.88,1.70568
"Nov 19, 06:00 pm",116783,1997.99,2.33179
"Nov 19, 07:00 pm",116936,1763.12,1.72431
"Nov 19, 08:00 pm",117036,1528.27,1.51519
"Nov 19, 09:00 pm",117135,1293.43,1.32619
"Nov 19, 10:00 pm",117191,1058.62,1.27378
"Nov 19, 11:00 pm",117185,823.844,1.1902
"Nov 20, 12:00 am",117207,589.121,1.07498
"Nov 20, 01:00 am",117197,354.482,1.05505
"Nov 20, 02:00 am",117183,119.998,1.0286
"Nov 20, 03:00 am",64883.5,0,1.00065
"Nov 20, 04:00 am",-607.2,0,1.0022
"Nov 20, 05:00 am",-607.2,0,1.05969
"Nov 20, 06:00 am",-607.2,0,1.16098
"Nov 20, 07:00 am",-607.2,0,1.34858
"Nov 20, 08:00 am",-769.691,72.5981,1.24865
"Nov 20, 09:00 am",107217,365.522,1.11412
"Nov 20, 10:00 am",103564,739.483,0.890212
"Nov 20, 11:00 am",101670,1138.29,0.844427
"Nov 20, 12:00 pm",100878,1544.84,0.763877
"Nov 20, 01:00 pm",101140,1932.48,0.736975
"Nov 20, 02:00 pm",103759,2248.34,0.893583
"Nov 20, 03:00 pm",107310,2448.51,0.925875
"Nov 20, 04:00 pm",111479,2411.5,1.19396
"Nov 20, 05:00 pm",115555,2176.63,1.79256
"Nov 20, 06:00 pm",116091,1941.76,2.42507
"Nov 20, 07:00 pm",116776,1706.9,1.79005
"Nov 20, 08:00 pm",117033,1472.05,1.62553
"Nov 20, 09:00 pm",117133,1237.22,1.4646
"Nov 20, 10:00 pm",117127,1002.42,1.31776
"Nov 20, 11:00 pm",117182,767.661,1.29714
"Nov 21, 12:00 am",117203,532.956,1.2171
"Nov 21, 01:00 am",117222,298.346,1.31868
"Nov 21, 02:00 am",117207,63.9229,1.29209
"Nov 21, 03:00 am",34443.6,0,1.2585
"Nov 21, 04:00 am",-607.2,0,1.26552
"Nov 21, 05:00 am",-607.2,0,1.33574
"Nov 21, 06:00 am",-607.2,0,1.65172
"Nov 21, 07:00 am",-607.2,0,1.7845
"Nov 21, 08:00 am",-5302.67,18.1957,1.57435
"Nov 21, 09:00 am",100914,42.3973,1.32707
"Nov 21, 10:00 am",109541,169.064,1.15918
"Nov 21, 11:00 am",108021,298.774,1.01591
"Nov 21, 12:00 pm",104823,555.611,0.928854
"Nov 21, 01:00 pm",107180,664.767,0.909284
"Nov 21, 02:00 pm",102190,992.295,1.03903
"Nov 21, 03:00 pm",105957,1201.86,1.1484
"Nov 21, 04:00 pm",110963,1171.34,1.54341
"Nov 21, 05:00 pm",115506,936.601,2.09829
"Nov 21, 06:00 pm",116320,701.901,3.18209
"Nov 21, 07:00 pm",116719,467.261,2.46478
"Nov 21, 08:00 pm",116864,232.729,2.148
"Nov 21, 09:00 pm",116229,0,1.93259
"Nov 21, 10:00 pm",-607.2,0,1.61994
"Nov 21, 11:00 pm",-607.2,0,1.57359
"Nov 22, 12:00 am",-607.2,0,1.50368
"Nov 22, 01:00 am",-607.2,0,1.37446
"Nov 22, 02:00 am",-607.2,0,1.37356
"Nov 22, 03:00 am",-607.2,0,1.30538
"Nov 22, 04:00 am",-607.2,0,1.33237
"Nov 22, 05:00 am",-607.2,0,1.37756
"Nov 22, 06:00 am",-607.2,0,1.73766
"Nov 22, 07:00 am",-607.2,0,2.02421
"Nov 22, 08:00 am",-3038.77,60.1277,1.72314
"Nov 22, 09:00 am",111929,62.56,0.907811
"Nov 22, 10:00 am",110792,51.3997,0.112614
"Nov 22, 11:00 am",108693,134.802,0.128566
"Nov 22, 12:00 pm",108770,165.697,0.0972149
"Nov 22, 01:00 pm",107280,266.864,0.0942589
"Nov 22, 02:00 pm",106357,425,0.103602
"Nov 22, 03:00 pm",108920,442.127,0.280736
"Nov 22, 04:00 pm",113630,207.814,1.53181
"Nov 22, 05:00 pm",104126,0,2.11769
"Nov 22, 06:00 pm",-607.2,0,3.06348
"Nov 22, 07:00 pm",-607.2,0,2.32713
"Nov 22, 08:00 pm",-607.2,0,1.99155
"Nov 22, 09:00 pm",-607.2,0,1.84148
"Nov 22, 10:00 pm",-607.2,0,1.64053
"Nov 22, 11:00 pm",-607.2,0,1.63232
"Nov 23, 12:00 am",-607.2,0,1.52601
"Nov 23, 01:00 am",-607.2,0,1.47273
"Nov 23, 02:00 am",-607.2,0,1.37148
"Nov 23, 03:00 am",-607.2,0,1.32082
"Nov 23, 04:00 am",-607.2,0,1.38183
"Nov 23, 05:00 am",-607.2,0,1.45038
"Nov 23, 06:00 am",-607.2,0,1.54242
"Nov 23, 07:00 am",-607.2,0,1.51198
"Nov 23, 08:00 am",-1595.91,0,1.25949
"Nov 23, 09:00 am",-1642.29,0,0.448221
"Nov 23, 10:00 am",-2409.23,0,-0.158823
"Nov 23, 11:00 am",-818.16,0,-0.184917
"Nov 23, 12:00 pm",-2244.28,0,-0.197124
"Nov 23, 01:00 pm",-818.16,0,-0.241608
"Nov 23, 02:00 pm",-4932.21,4.6756,-0.191554
"Nov 23, 03:00 pm",-818.16,4.66253,0.00992428
"Nov 23, 04:00 pm",-1705.11,4.64941,0.626385
"Nov 23, 05:00 pm",-818.16,4.63626,1.77078
"Nov 23, 06:00 pm",-607.2,4.6231,2.66104
"Nov 23, 07:00 pm",-607.2,4.60993,2.10414
"Nov 23, 08:00 pm",-607.2,4.59675,1.95531
"Nov 23, 09:00 pm",-607.2,4.58355,1.70635
"Nov 23, 10:00 pm",-607.2,4.57037,1.59099
"Nov 23, 11:00 pm",-607.2,4.55721,1.75548
"Nov 24, 12:00 am",-607.2,4.54406,1.41741
"Nov 24, 01:00 am",-607.2,4.5309,1.33204
"Nov 24, 02:00 am",-607.2,4.51775,1.24596
"Nov 24, 03:00 am",-607.2,4.50459,1.21946
"Nov 24, 04:00 am",-607.2,4.49142,1.20607
"Nov 24, 05:00 am",-607.2,4.47827,1.27538
"Nov 24, 06:00 am",-607.2,4.46512,1.39931
"Nov 24, 07:00 am",-607.2,4.45202,1.47251
"Nov 24, 08:00 am",-5090.12,13.8769,0.711693
"Nov 24, 09:00 am",93631.4,194.953,0.012353
"Nov 24, 10:00 am",105754,470.635,-0.349913
"Nov 24, 11:00 am",102775,811.846,-0.381724
"Nov 24, 12:00 pm",101852,1164.36,-0.359586
"Nov 24, 01:00 pm",101907,1499.75,-0.41256
"Nov 24, 02:00 pm",104229,1779.41,-0.329001
"Nov 24, 03:00 pm",107457,1942.7,-0.190211
"Nov 24, 04:00 pm",112118,1877.29,0.469657
"Nov 24, 05:00 pm",115986,1642.62,1.14649
"Nov 24, 06:00 pm",116394,1407.96,2.11206
"Nov 24, 07:00 pm",116388,1173.33,1.99457
"Nov 24, 08:00 pm",116380,938.739,1.70876
"Nov 24, 09:00 pm",116574,704.183,1.61905
"Nov 24, 10:00 pm",116718,469.69,1.55582
"Nov 24, 11:00 pm",116807,235.305,1.32588
"Nov 25, 12:00 am",117003,0.85318,1.27152
"Nov 25, 01:00 am",-607.2,0.850796,1.16135
"Nov 25, 02:00 am",-607.2,0.84841,1.06331
"Nov 25, 03:00 am",-607.2,0.846023,1.05204
"Nov 25, 04:00 am",-607.2,0.843638,1.0978
"Nov 25, 05:00 am",-607.2,0.841256,1.23603
"Nov 25, 06:00 am",-607.2,0.838876,1.43729
"Nov 25, 07:00 am",-607.2,0.836503,1.73395
"Nov 25, 08:00 am",-6034.92,48.948,0.920884
"Nov 25, 09:00 am",107678,313.149,-0.0748726
"Nov 25, 10:00 am",103974,664.1,-0.423545
"Nov 25, 11:00 am",101999,1054.69,-0.431927
"Nov 25, 12:00 pm",101251,1452.53,-0.733739
"Nov 25, 01:00 pm",101506,1831.09,-0.776143
"Nov 25, 02:00 pm",103659,2149.99,-0.374389
"Nov 25, 03:00 pm",108456,2288.54,-0.693455
"Nov 25, 04:00 pm",115202,2053.7,0.097912
"Nov 25, 05:00 pm",116348,1818.87,0.572485
"Nov 25, 06:00 pm",116344,1584.05,1.96372
"Nov 25, 07:00 pm",116339,1349.25,1.61381
"Nov 25, 08:00 pm",116538,1114.47,1.22873
"Nov 25, 09:00 pm",116735,879.73,1.34491
"Nov 25, 10:00 pm",116885,645.031,0.712422
"Nov 25, 11:00 pm",116980,410.403,1.23414
"Nov 26, 12:00 am",117133,175.901,1.27732
"Nov 26, 01:00 am",92196.3,0,1.02148
"Nov 26, 02:00 am",-607.2,0,1.03827
"Nov 26, 03:00 am",-607.2,0,1.01592
"Nov 26, 04:00 am",-607.2,0,1.05993
"Nov 26, 05:00 am",-607.2,0,1.25128
"Nov 26, 06:00 am",-607.2,0,1.60533
"Nov 26, 07:00 am",-607.2,0,1.7586
"Nov 26, 08:00 am",-1971.74,0,0.816739
"Nov 26, 09:00 am",9632.94,55.6331,-0.370983
"Nov 26, 10:00 am",107131,340.716,-1.04996
"Nov 26, 11:00 am",106587,624.467,-0.969177
"Nov 26, 12:00 pm",109730,740.432,-1.35681
"Nov 26, 01:00 pm",105788,1037.91,-1.73458
"Nov 26, 02:00 pm",106266,1319,-1.31672
"Nov 26, 03:00 pm",109491,1475.38,-2.91127
"Nov 26, 04:00 pm",113477,1389,-0.185423
"Nov 26, 05:00 pm",116528,1154.22,0.817487
"Nov 26, 06:00 pm",116995,919.47,0.791306
"Nov 26, 07:00 pm",117092,684.759,1.46911
"Nov 26, 08:00 pm",117144,450.115,1.28888
"Nov 26, 09:00 pm",117162,215.586,1.47205
"Nov 26, 10:00 pm",109469,0,1.34079
"Nov 26, 11:00 pm",-607.2,0,1.12422
"Nov 27, 12:00 am",-607.2,0,1.08657
"Nov 27, 01:00 am",-607.2,0,0.539504
"Nov 27, 02:00 am",-607.2,0,0.489719
"Nov 27, 03:00 am",-607.2,0,0.440866
"Nov 27, 04:00 am",-607.2,0,0.401194
"Nov 27, 05:00 am",-607.2,0,0.490363
"Nov 27, 06:00 am",-607.2,0,0.524413
"Nov 27, 07:00 am",-607.2,0,0.803928
"Nov 27, 08:00 am",-2287.05,0,0.39312
"Nov 27, 09:00 am",-4299.44,0,-0.427462
"Nov 27, 10:00 am",96089.2,373.273,-0.927321
"Nov 27, 11:00 am",103771,780.84,-0.691433
"Nov 27, 12:00 pm",103361,1196.22,-1.16023
"Nov 27, 01:00 pm",104357,1589.83,-0.769669
"Nov 27, 02:00 pm",106692,1919.38,-0.832796
"Nov 27, 03:00 pm",110065,2127.25,-0.601181
"Nov 27, 04:00 pm",113607,2094.21,-0.0284759
"Nov 27, 05:00 pm",117041,1859.35,0.0993138
"Nov 27, 06:00 pm",117248,1624.5,1.32872
"Nov 27, 07:00 pm",117243,1389.68,1.00926
"Nov 27, 08:00 pm",117238,1154.87,0.800894
"Nov 27, 09:00 pm",117232,920.1,0.796941
"Nov 27, 10:00 pm",117225,685.374,0.727598
"Nov 27, 11:00 pm",117215,450.717,0.716263
"Nov 28, 12:00 am",117203,216.178,0.678162
"Nov 28, 01:00 am",109633,0,0.873015
"Nov 28, 02:00 am",-607.2,0,0.851845
"Nov 28, 03:00 am",-607.2,0,0.831439
"Nov 28, 04:00 am",-607.2,0,0.832968
"Nov 28, 05:00 am",-607.2,0,0.999837
"Nov 28, 06:00 am",-607.2,0,0.917148
"Nov 28, 07:00 am",-607.2,0,0.957284
"Nov 28, 08:00 am",-1643.68,67.6228,0.710365
"Nov 28, 09:00 am",107871,366.651,0.101395
"Nov 28, 10:00 am",104945,750.221,-0.253027
"Nov 28, 11:00 am",103686,1160.93,-0.105655
"Nov 28, 12:00 pm",103114,1582.02,-0.341952
"Nov 28, 01:00 pm",103908,1983.9,-0.100505
"Nov 28, 02:00 pm",106555,2313.09,0.0680376
"Nov 28, 03:00 pm",109947,2521.87,0.275693
"Nov 28, 04:00 pm",113620,2487.17,0.477618
"Nov 28, 05:00 pm",117062,2252.27,0.591236
"Nov 28, 06:00 pm",117270,2017.38,1.3541
"Nov 28, 07:00 pm",117266,1782.5,1.34419
"Nov 28, 08:00 pm",117262,1547.64,1.073
"Nov 28, 09:00 pm",117257,1312.81,0.905522
"Nov 28, 10:00 pm",117251,1078,0.705001
"Nov 28, 11:00 pm",117245,843.221,0.846312
"Nov 29, 12:00 am",117237,608.497,0.674057
"Nov 29, 01:00 am",117227,373.855,0.771999
"Nov 29, 02:00 am",117214,139.359,0.714203
"Nov 29, 03:00 am",74256.1,0,0.676577
"Nov 29, 04:00 am",-607.2,0,0.614162
"Nov 29, 05:00 am",-607.2,0,0.766562
"Nov 29, 06:00 am",-607.2,0,0.707017
"Nov 29, 07:00 am",-607.2,0,0.832724
"Nov 29, 08:00 am",-5814.79,39.4213,0.449431
"Nov 29, 09:00 am",106230,301.506,-0.508292
"Nov 29, 10:00 am",105861,653.743,-1.20274
"Nov 29, 11:00 am",104420,1039.71,-1.00206
"Nov 29, 12:00 pm",103984,1431.59,-1.6329
"Nov 29, 01:00 pm",104768,1799.39,-1.18784
"Nov 29, 02:00 pm",106792,2108.8,-1.3584
"Nov 29, 03:00 pm",110040,2295.98,-1.04556
"Nov 29, 04:00 pm",116833,2061.09,-0.32944
"Nov 29, 05:00 pm",117236,1826.2,-0.0246951
"Nov 29, 06:00 pm",117262,1591.33,1.12178
"Nov 29, 07:00 pm",117257,1356.49,1.09841
"Nov 29, 08:00 pm",117251,1121.67,0.903641
"Nov 29, 09:00 pm",117245,886.878,0.811194
"Nov 29, 10:00 pm",117238,652.14,0.763888
"Nov 29, 11:00 pm",117238,417.473,0.768896
"Nov 30, 12:00 am",117225,182.935,0.699056
"Nov 30, 01:00 am",95316,0,1.09194
"Nov 30, 02:00 am",-607.2,0,1.07083
"Nov 30, 03:00 am",-607.2,0,1.05381
"Nov 30, 04:00 am",-607.2,0,1.07362
"Nov 30, 05:00 am",-607.2,0,1.26201
"Nov 30, 06:00 am",-607.2,0,1.3845
"Nov 30, 07:00 am",-607.2,0,1.41156
"Nov 30, 08:00 am",-5802.87,38.7251,0.66992
"Nov 30, 09:00 am",105885,296.889,0.0157121
"Nov 30, 10:00 am",105450,645.011,-0.153408
"Nov 30, 11:00 am",103411,1038.71,-0.268744
"Nov 30, 12:00 pm",102799,1439.39,-0.460791
"Nov 30, 01:00 pm",103368,1819.13,-0.347699
"Nov 30, 02:00 pm",105645,2135.58,-0.189005
"Nov 30, 03:00 pm",109095,2329.89,-0.00558176
"Nov 30, 04:00 pm",113298,2283.47,0.33557
"Nov 30, 05:00 pm",116156,2048.6,1.35469
"Nov 30, 06:00 pm",116364,1813.75,1.67641
"Nov 30, 07:00 pm",116563,1578.91,1.41637
"Nov 30, 08:00 pm",116559,1344.09,1.2018
"Nov 30, 09:00 pm",116554,1109.3,1.14052
"Nov 30, 10:00 pm",116751,874.533,1.03525
"Nov 30, 11:00 pm",116744,639.82,0.857693
"Dec 1, 12:00 am",116734,405.18,0.770917
"Dec 1, 01:00 am",116879,170.67,1.38927
"Dec 1, 02:00 am",89711.7,0,1.39109
"Dec 1, 03:00 am",-607.2,0,1.38059
"Dec 1, 04:00 am",-607.2,0,1.39899
"Dec 1, 05:00 am",-607.2,0,1.39789
"Dec 1, 06:00 am",-607.2,0,1.42545
"Dec 1, 07:00 am",-607.2,0,1.45208
"Dec 1, 08:00 am",-5099.05,10.4265,1.37414
"Dec 1, 09:00 am",93417.7,218.544,0.789161
"Dec 1, 10:00 am",105584,521.714,0.130946
"Dec 1, 11:00 am",103719,868.414,-0.0110919
"Dec 1, 12:00 pm",102957,1223.88,0.0324312
"Dec 1, 01:00 pm",103147,1558.19,-0.0982925
"Dec 1, 02:00 pm",106098,1811.23,0.134573
"Dec 1, 03:00 pm",109058,1941.06,0.561084
"Dec 1, 04:00 pm",115214,1706.22,0.933849
"Dec 1, 05:00 pm",116077,1471.4,1.59393
"Dec 1, 06:00 pm",116072,1236.6,2.18668
"Dec 1, 07:00 pm",116066,1001.82,1.90695
"Dec 1, 08:00 pm",116342,767.086,1.79653
"Dec 1, 09:00 pm",116537,532.404,1.73513
"Dec 1, 10:00 pm",116731,297.813,1.70737
"Dec 1, 11:00 pm",116872,63.4057,1.43112
"Dec 2, 12:00 am",34605.7,0,1.43968
"Dec 2, 01:00 am",-607.2,0,1.25609
"Dec 2, 02:00 am",-607.2,0,1.2613
"Dec 2, 03:00 am",-607.2,0,1.24394
"Dec 2, 04:00 am",-607.2,0,1.31417
"Dec 2, 05:00 am",-607.2,0,1.30348
"Dec 2, 06:00 am",-607.2,0,1.55398
"Dec 2, 07:00 am",-607.2,0,1.8562
"Dec 2, 08:00 am",-5032.04,8.13222,1.45326
"Dec 2, 09:00 am",91956.3,211.403,0.871077
"Dec 2, 10:00 am",105686,511.051,0.194185
"Dec 2, 11:00 am",104315,840.346,0.115806
"Dec 2, 12:00 pm",103589,1177.98,-0.0827301
"Dec 2, 01:00 pm",103750,1493.88,-0.0952029
"Dec 2, 02:00 pm",104663,1798.67,0.150194
"Dec 2, 03:00 pm",108039,1985.47,0.333928
"Dec 2, 04:00 pm",115207,1750.64,1.1791
"Dec 2, 05:00 pm",116070,1515.82,1.78558
"Dec 2, 06:00 pm",116065,1281.02,2.12336
"Dec 2, 07:00 pm",116060,1046.25,2.03165
"Dec 2, 08:00 pm",116335,811.514,1.87069
"Dec 2, 09:00 pm",116531,576.829,1.73166
"Dec 2, 10:00 pm",116725,342.225,1.50817
"Dec 2, 11:00 pm",116868,107.778,1.42669
"Dec 3, 12:00 am",58640.7,0,1.3178
"Dec 3, 01:00 am",-607.2,0,1.13012
"Dec 3, 02:00 am",-607.2,0,1.10664
"Dec 3, 03:00 am",-607.2,0,1.06658
"Dec 3, 04:00 am",-607.2,0,1.03243
"Dec 3, 05:00 am",-607.2,0,1.1075
"Dec 3, 06:00 am",-607.2,0,1.24362
"Dec 3, 07:00 am",-607.2,0,1.63683
"Dec 3, 08:00 am",-5268.37,16.8669,1.66336
"Dec 3, 09:00 am",100455,28.9435,1.20208
"Dec 3, 10:00 am",109015,185.355,0.579811
"Dec 3, 11:00 am",104205,516.257,0.551072
"Dec 3, 12:00 pm",103489,856.214,0.199871
"Dec 3, 01:00 pm",104374,1170.01,0.427739
"Dec 3, 02:00 pm",106027,1425.72,0.616596
"Dec 3, 03:00 pm",109046,1556.27,0.981248
"Dec 3, 04:00 pm",115189,1321.49,1.43532
"Dec 3, 05:00 pm",116050,1086.72,1.67054
"Dec 3, 06:00 pm",116326,851.994,2.27023
"Dec 3, 07:00 pm",116319,617.313,1.9988
"Dec 3, 08:00 pm",116309,382.71,1.86171
"Dec 3, 09:00 pm",116500,148.245,1.63921
"Dec 3, 10:00 pm",78879.6,0,1.51296
"Dec 3, 11:00 pm",-607.2,0,1.33296
"Dec 4, 12:00 am",-607.2,0,1.1988
"Dec 4, 01:00 am",-607.2,0,1.12528
"Dec 4, 02:00 am",-607.2,0,1.09495
"Dec 4, 03:00 am",-607.2,0,1.04775
"Dec 4, 04:00 am",-607.2,0,1.04295
"Dec 4, 05:00 am",-607.2,0,1.08834
"Dec 4, 06:00 am",-607.2,0,1.16287
"Dec 4, 07:00 am",-607.2,0,1.53033
"Dec 4, 08:00 am",-1805.97,0,1.63777
"Dec 4, 09:00 am",-2471.16,0,1.29447
"Dec 4, 10:00 am",38992.6,292.291,0.80463
"Dec 4, 11:00 am",103136,625.052,0.726861
"Dec 4, 12:00 pm",102127,971.133,0.528532
"Dec 4, 01:00 pm",102181,1299.12,0.320039
"Dec 4, 02:00 pm",109315,1218.95,0.674868
"Dec 4, 03:00 pm",106784,1387.17,0.888955
"Dec 4, 04:00 pm",111201,1324.57,1.16139
"Dec 4, 05:00 pm",115169,1089.84,1.62491
"Dec 4, 06:00 pm",116030,855.125,2.1114
"Dec 4, 07:00 pm",116304,620.462,1.95855
"Dec 4, 08:00 pm",116499,385.872,1.7883
"Dec 4, 09:00 pm",116482,151.422,1.63341
"Dec 4, 10:00 pm",80428.5,0,1.50511
"Dec 4, 11:00 pm",-607.2,0,1.28482
"Dec 5, 12:00 am",-607.2,0,1.18024
"Dec 5, 01:00 am",-607.2,0,1.22132
"Dec 5, 02:00 am",-607.2,0,1.16225
"Dec 5, 03:00 am",-607.2,0,1.08602
"Dec 5, 04:00 am",-607.2,0,1.10533
"Dec 5, 05:00 am",-607.2,0,1.21334
"Dec 5, 06:00 am",-607.2,0,1.35154
"Dec 5, 07:00 am",-607.2,0,1.58818
"Dec 5, 08:00 am",-607.2,0,1.57376
"Dec 5, 09:00 am",7551.38,136.684,1.06854
"Dec 5, 10:00 am",109862,117.093,0.36282
"Dec 5, 11:00 am",102384,452.911,0.244539
"Dec 5, 12:00 pm",101510,799.425,0.10976
"Dec 5, 01:00 pm",101513,1126.82,0.190594
"Dec 5, 02:00 pm",103463,1413.28,0.18866
"Dec 5, 03:00 pm",106808,1580.24,0.606319
"Dec 5, 04:00 pm",111230,1513.61,1.18701
"Dec 5, 05:00 pm",115178,1278.84,1.69128
"Dec 5, 06:00 pm",115711,1044.1,2.09598
"Dec 5, 07:00 pm",116033,809.395,1.92332
"Dec 5, 08:00 pm",116307,574.739,1.84307
"Dec 5, 09:00 pm",116297,340.168,1.70551
"Dec 5, 10:00 pm",116484,105.754,1.47562
"Dec 5, 11:00 pm",57558.8,0,1.45936
"Dec 6, 12:00 am",-607.2,0,1.22409
"Dec 6, 01:00 am",-607.2,0,1.14911
"Dec 6, 02:00 am",-607.2,0,1.07529
"Dec 6, 03:00 am",-607.2,0,1.05123
"Dec 6, 04:00 am",-607.2,0,1.06161
"Dec 6, 05:00 am",-607.2,0,1.13121
"Dec 6, 06:00 am",-607.2,0,1.21568
"Dec 6, 07:00 am",-607.2,0,1.56355
"Dec 6, 08:00 am",-1808.02,0,1.49396
"Dec 6, 09:00 am",-2657.19,0,0.967806
"Dec 6, 10:00 am",23055.7,0,0.200309
"Dec 6, 11:00 am",109242,83.8889,0.220323
"Dec 6, 12:00 pm",102626,428.494,-0.0161982
"Dec 6, 01:00 pm",108798,505.635,0.103779
"Dec 6, 02:00 pm",113693,271.223,0.206442
"Dec 6, 03:00 pm",112668,37.0091,0.380985
"Dec 6, 04:00 pm",19605.3,0,0.975358
"Dec 6, 05:00 pm",-607.2,0,1.53759
"Dec 6, 06:00 pm",-607.2,0,2.01862
"Dec 6, 07:00 pm",-607.2,0,1.72662
"Dec 6, 08:00 pm",-607.2,0,1.30241
"Dec 6, 09:00 pm",-607.2,0,1.2736
"Dec 6, 10:00 pm",-607.2,0,1.24882
"Dec 6, 11:00 pm",-607.2,0,1.18002
"Dec 7, 12:00 am",-607.2,0,1.00603
"Dec 7, 01:00 am",-607.2,0,1.06963
"Dec 7, 02:00 am",-607.2,0,0.988796
"Dec 7, 03:00 am",-607.2,0,0.987787
"Dec 7, 04:00 am",-607.2,0,0.980099
"Dec 7, 05:00 am",-607.2,0,0.992133
"Dec 7, 06:00 am",-607.2,0,1.09032
"Dec 7, 07:00 am",-607.2,0,1.22832
"Dec 7, 08:00 am",-5141.83,12.181,1.07703
"Dec 7, 09:00 am",95052,226.115,0.820321
"Dec 7, 10:00 am",105703,537.006,0.23168
"Dec 7, 11:00 am",103967,888.544,0.165977
"Dec 7, 12:00 pm",103169,1250.09,0.098919
"Dec 7, 01:00 pm",103436,1592.15,0.113257
"Dec 7, 02:00 pm",105389,1871.88,0.227439
"Dec 7, 03:00 pm",108551,2031.48,0.446153
"Dec 7, 04:00 pm",112560,1960.31,0.824608
"Dec 7, 05:00 pm",116304,1725.52,1.3375
"Dec 7, 06:00 pm",116511,1490.75,1.58974
"Dec 7, 07:00 pm",116507,1256,1.50192
"Dec 7, 08:00 pm",116705,1021.28,1.33188
"Dec 7, 09:00 pm",116854,786.589,1.414
"Dec 7, 10:00 pm",116948,551.954,1.2697
"Dec 7, 11:00 pm",117099,317.406,1.22774
"Dec 8, 12:00 am",117108,83.032,1.12022
"Dec 8, 01:00 am",45285.1,0,1.15076
"Dec 8, 02:00 am",-607.2,0,1.06073
"Dec 8, 03:00 am",-607.2,0,1.03036
"Dec 8, 04:00 am",-607.2,0,1.01149
"Dec 8, 05:00 am",-607.2,0,1.00842
"Dec 8, 06:00 am",-607.2,0,1.09608
"Dec 8, 07:00 am",-607.2,0,1.15635
"Dec 8, 08:00 am",-5074.36,9.8349,1.07055
"Dec 8, 09:00 am",93385.4,228.27,0.834578
"Dec 8, 10:00 am",106166,546.633,0.511003
"Dec 8, 11:00 am",103574,920.429,0.114723
"Dec 8, 12:00 pm",102773,1304.08,0.0803511
"Dec 8, 01:00 pm",103089,1668.43,-0.0590636
"Dec 8, 02:00 pm",105623,1971.92,-0.00567566
"Dec 8, 03:00 pm",109030,2153.19,0.227236
"Dec 8, 04:00 pm",112974,2096.87,0.637734
"Dec 8, 05:00 pm",116551,1862.02,1.13387
"Dec 8, 06:00 pm",116758,1627.18,1.23885
"Dec 8, 07:00 pm",116754,1392.37,1.49129
"Dec 8, 08:00 pm",116906,1157.57,1.25693
"Dec 8, 09:00 pm",117004,922.807,1.17973
"Dec 8, 10:00 pm",117101,688.085,1.1357
"Dec 8, 11:00 pm",117183,453.427,1.10549
"Dec 9, 12:00 am",117201,218.884,1.04367
"Dec 9, 01:00 am",110839,0,0.854693
"Dec 9, 02:00 am",-607.2,0,0.839018
"Dec 9, 03:00 am",-607.2,0,0.850333
"Dec 9, 04:00 am",-607.2,0,0.84688
"Dec 9, 05:00 am",-607.2,0,1.09033
"Dec 9, 06:00 am",-607.2,0,1.09786
"Dec 9, 07:00 am",-607.2,0,1.38214
"Dec 9, 08:00 am",-4950.06,5.32642,1.07583
"Dec 9, 09:00 am",90374.8,210.906,0.766564
"Dec 9, 10:00 am",106861,516.194,0.278928
"Dec 9, 11:00 am",104650,870.355,0.119294
"Dec 9, 12:00 pm",103886,1236.68,-0.0255989
"Dec 9, 01:00 pm",104656,1582.42,-0.0275369
"Dec 9, 02:00 pm",106121,1868.88,0.0928853
"Dec 9, 03:00 pm",109598,2037.3,0.174462
"Dec 9, 04:00 pm",116354,1802.45,0.93901
"Dec 9, 05:00 pm",117026,1567.6,1.33054
"Dec 9, 06:00 pm",117126,1332.77,1.98034
"Dec 9, 07:00 pm",117181,1097.97,1.30193
"Dec 9, 08:00 pm",117205,863.2,1.32619
"Dec 9, 09:00 pm",117228,628.478,1.28271
"Dec 9, 10:00 pm",117227,393.832,1.22779
"Dec 9, 11:00 pm",117214,159.323,1.2083
"Dec 10, 12:00 am",84274.6,0,1.17095
"Dec 10, 01:00 am",-607.2,0,1.13687
"Dec 10, 02:00 am",-607.2,0,1.06514
"Dec 10, 03:00 am",-607.2,0,1.03367
"Dec 10, 04:00 am",-607.2,0,0.984529
"Dec 10, 05:00 am",-607.2,0,1.09066
"Dec 10, 06:00 am",-607.2,0,1.20758
"Dec 10, 07:00 am",-607.2,0,1.2687
"Dec 10, 08:00 am",-5564.82,28.7445,1.36819
"Dec 10, 09:00 am",102531,290.694,0.822924
"Dec 10, 10:00 am",105617,651.678,0.196595
"Dec 10, 11:00 am",104108,1044.82,0.233444
"Dec 10, 12:00 pm",103323,1451.65,-0.0234479
"Dec 10, 01:00 pm",103855,1841.97,0.0800605
"Dec 10, 02:00 pm",106234,2160.26,0.197834
"Dec 10, 03:00 pm",109620,2358.35,0.309587
"Dec 10, 04:00 pm",113508,2317.63,1.09107
"Dec 10, 05:00 pm",117017,2082.75,1.42419
"Dec 10, 06:00 pm",117224,1847.87,1.95636
"Dec 10, 07:00 pm",117220,1613.02,1.39992
"Dec 10, 08:00 pm",117245,1378.18,1.3699
"Dec 10, 09:00 pm",117250,1143.37,1.30828
"Dec 10, 10:00 pm",117243,908.593,1.23605
"Dec 10, 11:00 pm",117236,673.858,1.21458
"Dec 11, 12:00 am",117227,439.194,1.12447
