INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-09-02T04:00:00-00:00,2022-09-02T05:00:00-00:00,2022-09-01,22,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,213.51553,3
2022-09-02T01:00:00-00:00,2022-09-02T02:00:00-00:00,2022-09-01,19,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-26.2554,4
2022-09-01T14:00:00-00:00,2022-09-01T15:00:00-00:00,2022-09-01,8,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-4.52637,4
2022-09-01T07:00:00-00:00,2022-09-01T08:00:00-00:00,2022-09-01,1,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-3.26747,4
2022-09-02T00:00:00-00:00,2022-09-02T01:00:00-00:00,2022-09-01,18,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-19.27669,4
2022-09-01T20:00:00-00:00,2022-09-01T21:00:00-00:00,2022-09-01,14,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-11.37398,4
2022-09-02T04:00:00-00:00,2022-09-02T05:00:00-00:00,2022-09-01,22,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-7.32358,4
2022-09-01T13:00:00-00:00,2022-09-01T14:00:00-00:00,2022-09-01,7,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-3.173,4
2022-09-01T12:00:00-00:00,2022-09-01T13:00:00-00:00,2022-09-01,6,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-3.07477,4
2022-09-02T02:00:00-00:00,2022-09-02T03:00:00-00:00,2022-09-01,20,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-26.2485,4
2022-09-01T21:00:00-00:00,2022-09-01T22:00:00-00:00,2022-09-01,15,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-13.05297,4
2022-09-01T18:00:00-00:00,2022-09-01T19:00:00-00:00,2022-09-01,12,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-7.14117,4
2022-09-01T11:00:00-00:00,2022-09-01T12:00:00-00:00,2022-09-01,5,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-3.32371,4
