,Efficiency
8726,1.11394
8727,1.11286
8728,1.10818
8729,1.10422
8730,1.09918
8731,1.09558
8732,1.09342
8733,1.09306
8734,1.09342
8735,1.09486
8736,1.0981
8737,1.10062
8738,1.1017
8739,1.1035
8740,1.10494
8741,1.10638
8742,1.10782
8743,1.1089
8744,1.10998
8745,1.11142
8746,1.11286
8747,1.11394
8748,1.11466
8749,1.1143
8750,1.1143
8751,1.11358
8752,1.11106
8753,1.10854
8754,1.1053
8755,1.10242
8756,1.10098
8757,1.10026
8758,1.10026
8759,1.10134
